id,name,hurricane_category,year,month_day,date,hours_minutes,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL102002,ISIDORE,cat_3,2002,0922,20020922,0600,,HU,22.0N,87.4W,110.0,936.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102002,ISIDORE,cat_3,2002,0922,20020922,1200,,HU,21.9N,88.2W,110.0,934.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102002,ISIDORE,cat_3,2002,0922,20020922,1800,,HU,21.6N,88.9W,110.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102002,ISIDORE,cat_3,2002,0922,20020922,2100,L,HU,21.3N,89.3W,110.0,936.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102002,ISIDORE,cat_3,2002,0923,20020923,0000,,HU,21.0N,89.4W,100.0,950.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102002,ISIDORE,cat_1,2002,0923,20020923,0600,,HU,20.6N,89.6W,70.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0925,20020925,1800,,HU,29.0N,55.3W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0926,20020926,0000,,HU,28.6N,56.6W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0926,20020926,0600,,HU,28.2N,57.5W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0926,20020926,1200,,HU,27.9N,58.3W,75.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0926,20020926,1800,,HU,27.8N,59.0W,75.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0927,20020927,0000,,HU,27.5N,59.5W,75.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0927,20020927,0600,,HU,27.1N,60.0W,75.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0927,20020927,1200,,HU,27.0N,60.4W,75.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0927,20020927,1800,,HU,26.8N,60.8W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0928,20020928,0000,,HU,26.5N,61.4W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL122002,KYLE,cat_1,2002,0928,20020928,0600,,HU,26.3N,62.3W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,0930,20020930,1200,,HU,19.6N,79.6W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,0930,20020930,1400,L,HU,19.7N,79.8W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,0930,20020930,1800,,HU,20.0N,80.3W,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,1001,20021001,0000,,HU,20.5N,81.1W,70.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,1001,20021001,0600,,HU,21.0N,82.2W,75.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_2,2002,1001,20021001,1100,L,HU,21.3N,83.0W,90.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_2,2002,1001,20021001,1200,,HU,21.6N,83.2W,90.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_2,2002,1001,20021001,1400,L,HU,22.1N,84.0W,90.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_2,2002,1001,20021001,1800,,HU,22.4N,84.4W,90.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_2,2002,1002,20021002,0000,,HU,23.0N,85.7W,90.0,967.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_3,2002,1002,20021002,0600,,HU,23.6N,87.2W,100.0,962.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_3,2002,1002,20021002,1200,,HU,24.4N,88.3W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_4,2002,1002,20021002,1800,,HU,25.4N,89.5W,120.0,941.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_4,2002,1002,20021002,2013,I,HU,25.9N,89.9W,125.0,938.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_4,2002,1003,20021003,0000,,HU,26.7N,90.3W,125.0,940.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_3,2002,1003,20021003,0600,,HU,28.1N,91.4W,105.0,957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,1003,20021003,1200,,HU,29.2N,92.1W,80.0,962.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132002,LILI,cat_1,2002,1003,20021003,1300,L,HU,29.5N,92.2W,80.0,963.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL042003,CLAUDETTE,cat_1,2003,0710,20030710,1200,,HU,17.5N,82.8W,70.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL042003,CLAUDETTE,cat_1,2003,0715,20030715,0600,,HU,27.9N,94.6W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL042003,CLAUDETTE,cat_1,2003,0715,20030715,1200,,HU,28.3N,95.5W,75.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL042003,CLAUDETTE,cat_1,2003,0715,20030715,1530,L,HU,28.3N,96.2W,80.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL042003,CLAUDETTE,cat_1,2003,0715,20030715,1800,,HU,28.6N,96.9W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL052003,DANNY,cat_1,2003,0718,20030718,1800,,HU,39.2N,53.4W,65.0,1002.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL052003,DANNY,cat_1,2003,0719,20030719,0000,,HU,40.1N,51.7W,65.0,1001.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL052003,DANNY,cat_1,2003,0719,20030719,0600,,HU,41.1N,50.0W,65.0,1000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL052003,DANNY,cat_1,2003,0719,20030719,1200,,HU,42.1N,47.8W,65.0,1001.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL082003,ERIKA,cat_1,2003,0816,20030816,1030,L,HU,25.3N,97.4W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL082003,ERIKA,cat_1,2003,0816,20030816,1200,,HU,25.2N,97.6W,65.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0830,20030830,0000,,HU,16.3N,45.6W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0830,20030830,0600,,HU,16.7N,46.9W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_2,2003,0830,20030830,1200,,HU,17.0N,48.0W,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0830,20030830,1800,,HU,17.3N,49.2W,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0831,20030831,0000,,HU,17.6N,50.3W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0831,20030831,0600,,HU,17.8N,51.4W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0831,20030831,1200,,HU,18.0N,52.5W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0831,20030831,1800,,HU,18.2N,53.5W,115.0,948.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0901,20030901,0000,,HU,18.3N,54.3W,120.0,945.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0901,20030901,0600,,HU,18.5N,55.3W,120.0,949.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0901,20030901,1200,,HU,18.7N,56.3W,120.0,949.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0901,20030901,1800,,HU,19.0N,57.3W,125.0,944.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0902,20030902,0000,,HU,19.3N,58.3W,125.0,943.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0902,20030902,0600,,HU,19.6N,59.2W,120.0,945.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0902,20030902,1200,,HU,20.1N,59.9W,120.0,945.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0902,20030902,1800,,HU,20.5N,60.7W,120.0,946.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0903,20030903,0000,,HU,20.9N,61.3W,115.0,945.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0903,20030903,0600,,HU,21.3N,61.8W,110.0,945.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0903,20030903,1200,,HU,21.9N,62.3W,110.0,945.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0903,20030903,1800,,HU,22.5N,62.8W,110.0,944.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0904,20030904,0000,,HU,23.2N,63.0W,115.0,939.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0904,20030904,0600,,HU,23.8N,63.3W,105.0,944.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0904,20030904,1200,,HU,24.8N,63.8W,105.0,944.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0904,20030904,1800,,HU,25.8N,64.3W,110.0,941.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_4,2003,0905,20030905,0000,,HU,27.1N,64.6W,115.0,940.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0905,20030905,0600,,HU,28.6N,65.1W,105.0,946.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0905,20030905,1200,,HU,30.1N,65.3W,105.0,951.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0905,20030905,1800,,HU,31.8N,65.3W,105.0,950.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0906,20030906,0000,,HU,33.4N,64.7W,100.0,953.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0906,20030906,0600,,HU,34.9N,64.0W,100.0,956.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0906,20030906,1200,,HU,36.0N,62.4W,100.0,957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_3,2003,0906,20030906,1800,,HU,36.9N,60.4W,100.0,958.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_2,2003,0907,20030907,0000,,HU,37.9N,58.2W,90.0,962.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_2,2003,0907,20030907,0600,,HU,39.1N,55.7W,85.0,965.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0907,20030907,1200,,HU,40.6N,53.4W,80.0,967.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0907,20030907,1800,,HU,42.3N,50.7W,75.0,972.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0908,20030908,0000,,HU,44.3N,47.9W,70.0,975.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0908,20030908,0600,,HU,46.3N,44.7W,70.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102003,FABIAN,cat_1,2003,0908,20030908,1200,,HU,48.7N,40.8W,65.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_1,2003,0907,20030907,1200,,HU,14.4N,37.3W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_1,2003,0907,20030907,1800,,HU,15.2N,38.5W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_1,2003,0908,20030908,0000,,HU,15.8N,39.7W,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_2,2003,0908,20030908,0600,,HU,16.5N,40.9W,95.0,966.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_3,2003,0908,20030908,1200,,HU,17.1N,42.0W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_3,2003,0908,20030908,1800,,HU,17.6N,43.1W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0909,20030909,0000,,HU,18.2N,44.1W,115.0,948.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0909,20030909,0600,,HU,18.9N,45.2W,115.0,948.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0909,20030909,1200,,HU,19.4N,46.3W,115.0,948.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0909,20030909,1800,,HU,20.0N,47.3W,115.0,948.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_3,2003,0910,20030910,0000,,HU,20.5N,48.3W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_3,2003,0910,20030910,0600,,HU,20.9N,49.4W,110.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0910,20030910,1200,,HU,21.1N,50.4W,115.0,948.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0910,20030910,1800,,HU,21.1N,51.4W,120.0,942.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0911,20030911,0000,,HU,21.2N,52.3W,125.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0911,20030911,0600,,HU,21.3N,53.2W,125.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0911,20030911,1200,,HU,21.4N,54.0W,135.0,925.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0911,20030911,1800,,HU,21.5N,54.8W,145.0,915.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0912,20030912,0000,,HU,21.6N,55.7W,140.0,920.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0912,20030912,0600,,HU,21.7N,56.6W,140.0,920.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0912,20030912,1200,,HU,21.6N,57.4W,140.0,920.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0912,20030912,1800,,HU,21.7N,58.2W,140.0,920.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0913,20030913,0000,,HU,21.8N,59.1W,135.0,925.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0913,20030913,0600,,HU,21.9N,60.1W,130.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0913,20030913,1200,,HU,22.1N,61.0W,135.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0913,20030913,1800,,HU,22.5N,62.1W,140.0,932.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0914,20030914,0000,,HU,22.9N,63.3W,135.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0914,20030914,0600,,HU,23.2N,64.6W,135.0,939.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0914,20030914,1200,,HU,23.5N,65.8W,135.0,935.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_5,2003,0914,20030914,1800,,HU,23.9N,67.0W,140.0,933.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0915,20030915,0000,,HU,24.3N,67.9W,130.0,937.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0915,20030915,0600,,HU,24.5N,68.8W,125.0,940.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0915,20030915,1200,,HU,24.8N,69.4W,120.0,946.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_4,2003,0915,20030915,1800,,HU,25.3N,69.8W,115.0,949.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_3,2003,0916,20030916,0000,,HU,25.7N,70.2W,105.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_3,2003,0916,20030916,0600,,HU,26.3N,70.5W,100.0,955.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_2,2003,0916,20030916,1200,,HU,26.8N,70.9W,95.0,959.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_2,2003,0916,20030916,1800,,HU,27.4N,71.2W,95.0,959.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132003,ISABEL,cat_2,2003,0917,20030917,0000,,HU,28.1N,71.5W,95.0,957.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
